1307,1169,25.0,2503
1307,273,31.1,3114
1307,1554,25.7,2568
1307,65,29.6,2962
1307,251,43.1,4310
1307,4431,29.1,2909
1307,1699,39.6,3957
1307,1528,27.6,2755
1307,289,21.9,2188
1307,1078,31.0,3102
1307,4607,31.1,3110
1307,1044,25.6,2559
1307,179,26.0,2597
1307,217,17.3,1732
1307,261,38.7,3872
1307,1148,48.6,4861
1307,4383,30.1,3006
1307,235,32.8,3278
1307,4728,31.3,3127
1307,1037,34.6,3464
1307,4363,29.5,2949
1307,1690,39.0,3901
1307,285,35.7,3574
1307,211,35.0,3504
1307,1719,42.1,4211
1307,194,23.3,2326
1307,1130,57.0,5703
1307,77,53.5,5353
1307,1479,28.9,2891
1307,942,36.0,3597
1307,253,25.6,2556
1307,1693,18.6,1861
1307,231,21.5,2148
1307,1728,24.8,2481
1307,1535,27.0,2698
1307,1002,37.5,3750
1307,287,34.5,3453
1307,190,12.4,1242
1307,1172,48.1,4814
1307,1696,10.5,1050
1307,283,49.2,4921
1307,1563,27.1,2706
1307,245,21.8,2180
1307,4800,42.4,4237
1307,241,32.6,3265
1307,1041,19.8,1976
1307,1684,16.2,1624
1307,239,22.8,2282
1307,196,19.3,1932
1307,279,25.5,2551
4516,275,50.7,5067
4516,281,60.2,6023
4516,186,60.6,6064
4516,1307,74.1,7408
4516,267,58.5,5847
4516,1163,61.3,6129
4516,4362,52.1,5206
4516,229,56.5,5652
4516,946,52.5,5248
4516,295,48.9,4893
4516,221,47.4,4735
4516,265,44.0,4401
4516,201,55.0,5501
4516,198,58.5,5848
4516,1218,61.7,6168
4516,961,62.1,6213
4516,227,66.8,6677
4516,257,46.5,4652
4516,1169,48.9,4890
4516,273,56.1,5612
4516,1554,49.7,4971
4516,65,54.4,5440
4516,251,68.2,6815
4516,4431,53.8,5379
4516,1699,64.9,6486
4516,1528,52.0,5198
4516,289,44.8,4481
4516,1078,56.0,5598
4516,4607,56.1,5608
4516,1044,49.6,4959
4516,179,50.1,5007
4516,217,38.4,3837
4516,261,64.0,6403
4516,1148,72.9,7294
4516,4383,54.9,5491
4516,235,57.9,5793
4516,4728,56.3,5627
4516,1037,59.9,5990
4516,4363,54.2,5425
4516,1690,64.3,6431
4516,285,61.0,6105
4516,211,60.3,6032
4516,1719,67.2,6725
4516,194,46.6,4664
4516,1130,79.5,7947
4516,77,76.9,7686
4516,1479,53.6,5358
4516,942,61.3,6129
4516,253,49.6,4956
4516,1693,40.3,4027
4516,231,44.3,4427
4516,1728,48.6,4862
4516,1535,51.3,5129
4516,1002,62.8,6283
4516,287,59.8,5978
4516,190,30.6,3056
4516,1172,72.5,7255
4516,1696,27.2,2717
4516,283,73.4,7344
4516,1563,51.4,5139
4516,245,44.7,4470
4516,4800,67.5,6749
4516,241,57.8,5778
4516,1041,41.9,4191
4516,1684,36.7,3674
4516,239,46.1,4606
4516,196,41.3,4128
4516,279,49.5,4950
267,275,42.2,4219
267,281,51.8,5181
267,186,52.2,5224
267,1307,66.7,6672
267,4516,41.5,4153
267,1163,52.9,5291
267,4362,43.6,4356
267,229,48.0,4802
267,946,44.0,4398
267,295,40.5,4049
267,221,39.0,3896
267,265,35.8,3578
267,201,46.5,4649
267,198,50.0,5002
267,1218,53.3,5331
267,961,53.8,5378
267,227,58.7,5870
267,257,38.2,3816
267,1169,40.5,4046
267,273,47.6,4761
267,1554,41.2,4125
267,65,45.9,4589
267,251,60.2,6019
267,4431,45.3,4528
267,1699,56.7,5666
267,1528,43.5,4348
267,289,36.5,3653
267,1078,47.5,4748
267,4607,47.6,4757
267,1044,41.1,4114
267,179,41.6,4160
267,217,30.5,3052
267,261,55.8,5579
267,1148,65.4,6544
267,4383,46.4,4639
267,235,49.5,4945
267,4728,47.8,4777
267,1037,51.5,5147
267,4363,45.7,4574
267,1690,56.1,5608
267,285,52.7,5266
267,211,51.9,5191
267,1719,59.2,5921
267,194,38.3,3828
267,1130,72.9,7288
267,77,69.9,6987
267,1479,45.1,4506
267,942,52.9,5291
267,253,41.1,4111
267,1693,32.3,3227
267,231,36.0,3602
267,1728,40.2,4019
267,1535,42.8,4280
267,1002,54.5,5452
267,287,51.4,5135
267,190,23.5,2351
267,1172,65.0,6501
267,1696,20.6,2057
267,283,66.0,6600
267,1563,42.9,4290
267,245,36.4,3643
267,4800,59.5,5947
267,241,49.3,4930
267,1041,33.8,3379
267,1684,29.0,2903
267,239,37.7,3772
267,196,33.2,3321
267,279,41.0,4105
1163,275,39.4,3936
1163,281,48.9,4890
1163,186,49.3,4933
1163,1307,64.0,6403
1163,4516,38.7,3871
1163,267,47.1,4709
1163,4362,40.7,4070
1163,229,45.1,4513
1163,946,41.1,4112
1163,295,37.7,3769
1163,221,36.2,3620
1163,265,33.1,3309
1163,201,43.6,4361
1163,198,47.1,4711
1163,1218,50.4,5041
1163,961,50.9,5088
1163,227,55.8,5584
1163,257,35.4,3542
1163,1169,37.7,3766
1163,273,44.7,4472
1163,1554,38.4,3844
1163,65,43.0,4301
1163,251,57.4,5735
1163,4431,42.4,4241
1163,1699,53.8,5377
1163,1528,40.6,4063
1163,289,33.8,3383
1163,1078,44.6,4458
1163,4607,44.7,4468
1163,1044,38.3,3833
1163,179,38.8,3878
1163,217,28.0,2801
1163,261,52.9,5289
1163,1148,62.7,6271
1163,4383,43.5,4351
1163,235,46.5,4654
1163,4728,44.9,4487
1163,1037,48.6,4856
1163,4363,42.9,4286
1163,1690,53.2,5319
1163,285,49.8,4975
1163,211,49.0,4900
1163,1719,56.4,5636
1163,194,35.5,3553
1163,1130,70.4,7041
1163,77,67.3,6728
1163,1479,42.2,4219
1163,942,50.0,5000
1163,253,38.3,3830
1163,1693,29.7,2969
1163,231,33.3,3333
1163,1728,37.4,3740
1163,1535,40.0,3996
1163,1002,51.6,5162
1163,287,48.4,4844
1163,190,21.3,2133
1163,1172,62.3,6227
1163,1696,18.6,1856
1163,283,63.3,6329
1163,1563,40.1,4006
1163,245,33.7,3373
1163,4800,56.6,5661
1163,241,46.4,4640
1163,1041,31.2,3117
1163,1684,26.6,2658
1163,239,35.0,3498
1163,196,30.6,3061
1163,279,38.2,3823
4362,275,48.6,4861
4362,281,58.2,5823
4362,186,58.6,5864
4362,1307,72.4,7238
4362,4516,47.9,4794
4362,267,56.4,5644
4362,1163,59.3,5930
4362,229,54.5,5449
4362,946,50.4,5042
4362,295,46.9,4687
4362,221,45.3,4530
4362,265,42.0,4199
4362,201,53.0,5296
4362,198,56.5,5646
4362,1218,59.7,5969
4362,961,60.1,6015
4362,227,64.9,6488
4362,257,44.5,4447
4362,1169,46.8,4684
4362,273,54.1,5408
4362,1554,47.6,4765
4362,65,52.4,5235
4362,251,66.3,6629
4362,4431,51.7,5174
4362,1699,62.9,6293
4362,1528,49.9,4993
4362,289,42.8,4278
4362,1078,53.9,5394
4362,4607,54.0,5404
4362,1044,47.5,4754
4362,179,48.0,4801
4362,217,36.4,3642
4362,261,62.1,6209
4362,1148,71.2,7120
4362,4383,52.9,5286
4362,235,55.9,5590
4362,4728,54.2,5423
4362,1037,57.9,5789
4362,4363,52.2,5220
4362,1690,62.4,6237
4362,285,59.0,5905
4362,211,58.3,5832
4362,1719,65.4,6537
4362,194,44.6,4459
4362,1130,78.0,7798
4362,77,75.3,7526
4362,1479,51.5,5152
4362,942,59.3,5930
4362,253,47.5,4751
4362,1693,38.3,3828
4362,231,42.2,4224
4362,1728,46.6,4657
4362,1535,49.2,4924
4362,1002,60.9,6086
4362,287,57.8,5778
4362,190,28.8,2877
4362,1172,70.8,7081
4362,1696,25.5,2549
4362,283,71.7,7172
4362,1563,49.3,4934
4362,245,42.7,4267
4362,4800,65.6,6561
4362,241,55.8,5575
4362,1041,39.9,3990
4362,1684,34.8,3481
4362,239,44.0,4401
4362,196,39.3,3929
4362,279,47.4,4744
229,275,44.1,4414
229,281,53.8,5379
229,186,54.2,5421
229,1307,68.5,6850
229,4516,43.5,4348
229,267,52.0,5198
229,1163,54.9,5487
229,4362,45.5,4551
229,946,45.9,4594
229,295,42.4,4242
229,221,40.9,4088
229,265,37.6,3764
229,201,48.5,4847
229,198,52.0,5199
229,1218,55.3,5528
229,961,55.8,5575
229,227,60.6,6062
229,257,40.1,4007
229,1169,42.4,4239
229,273,49.6,4959
229,1554,43.2,4319
229,65,47.9,4786
229,251,62.1,6208
229,4431,47.2,4725
229,1699,58.6,5860
229,1528,45.4,4544
229,289,38.4,3841
229,1078,49.5,4945
229,4607,49.5,4955
229,1044,43.1,4308
229,179,43.5,4354
229,217,32.3,3228
229,261,57.7,5773
229,1148,67.2,6725
